Run Script Log: hidden_state = 256, input_state = 256, epoch = 20, data rows = 13679, save path = save/model_256.tch
You should call this after loading model parameters
Start train, epoch = 20
Start epoch0
Inited s-bert model using paraphrase-distilroberta-base-v1
5313/13679, now: 2021-01-10 22:38:12
5314/13679, now: 2021-01-10 22:38:12
5315/13679, now: 2021-01-10 22:38:14
5316/13679, now: 2021-01-10 22:38:15
5317/13679, now: 2021-01-10 22:38:18
5318/13679, now: 2021-01-10 22:38:18
5319/13679, now: 2021-01-10 22:38:19
5320/13679, now: 2021-01-10 22:38:20
5321/13679, now: 2021-01-10 22:38:21
5322/13679, now: 2021-01-10 22:38:24
5323/13679, now: 2021-01-10 22:38:24
5324/13679, now: 2021-01-10 22:38:25
5325/13679, now: 2021-01-10 22:38:25
5326/13679, now: 2021-01-10 22:38:26
5327/13679, now: 2021-01-10 22:38:29
5328/13679, now: 2021-01-10 22:38:32
5329/13679, now: 2021-01-10 22:38:33
5330/13679, now: 2021-01-10 22:38:34
5331/13679, now: 2021-01-10 22:38:36
5332/13679, now: 2021-01-10 22:38:44
5333/13679, now: 2021-01-10 22:38:45
5334/13679, now: 2021-01-10 22:38:45
5335/13679, now: 2021-01-10 22:38:51
5336/13679, now: 2021-01-10 22:38:51
5337/13679, now: 2021-01-10 22:38:52
5338/13679, now: 2021-01-10 22:38:53
5339/13679, now: 2021-01-10 22:38:55
5340/13679, now: 2021-01-10 22:38:56
5341/13679, now: 2021-01-10 22:38:58
5342/13679, now: 2021-01-10 22:38:59
5343/13679, now: 2021-01-10 22:39:00
5344/13679, now: 2021-01-10 22:39:01
5345/13679, now: 2021-01-10 22:39:07
5346/13679, now: 2021-01-10 22:39:07
5347/13679, now: 2021-01-10 22:39:07
5348/13679, now: 2021-01-10 22:39:27
5349/13679, now: 2021-01-10 22:39:27
5350/13679, now: 2021-01-10 22:39:28
5351/13679, now: 2021-01-10 22:39:29
5352/13679, now: 2021-01-10 22:39:31
5353/13679, now: 2021-01-10 22:39:32
5354/13679, now: 2021-01-10 22:39:33
5355/13679, now: 2021-01-10 22:39:34
5356/13679, now: 2021-01-10 22:39:34
5357/13679, now: 2021-01-10 22:39:36
5358/13679, now: 2021-01-10 22:39:37
5359/13679, now: 2021-01-10 22:39:38
5360/13679, now: 2021-01-10 22:39:39
5361/13679, now: 2021-01-10 22:39:40
5362/13679, now: 2021-01-10 22:39:40
5363/13679, now: 2021-01-10 22:39:41
5364/13679, now: 2021-01-10 22:39:45
5365/13679, now: 2021-01-10 22:39:58
5366/13679, now: 2021-01-10 22:40:00
5367/13679, now: 2021-01-10 22:40:02
5368/13679, now: 2021-01-10 22:40:03
5369/13679, now: 2021-01-10 22:40:05
5370/13679, now: 2021-01-10 22:40:09
5371/13679, now: 2021-01-10 22:40:09
5372/13679, now: 2021-01-10 22:40:10
5373/13679, now: 2021-01-10 22:40:16
5374/13679, now: 2021-01-10 22:40:17
5375/13679, now: 2021-01-10 22:40:18
5376/13679, now: 2021-01-10 22:40:19
5377/13679, now: 2021-01-10 22:40:25
5378/13679, now: 2021-01-10 22:40:27
5379/13679, now: 2021-01-10 22:40:27
5380/13679, now: 2021-01-10 22:40:27
5381/13679, now: 2021-01-10 22:40:28
5382/13679, now: 2021-01-10 22:40:29
5383/13679, now: 2021-01-10 22:40:31
5384/13679, now: 2021-01-10 22:40:35
5385/13679, now: 2021-01-10 22:40:35
5386/13679, now: 2021-01-10 22:40:35
5387/13679, now: 2021-01-10 22:40:39
5388/13679, now: 2021-01-10 22:40:40
5389/13679, now: 2021-01-10 22:40:43
5390/13679, now: 2021-01-10 22:40:43
5391/13679, now: 2021-01-10 22:40:45
5392/13679, now: 2021-01-10 22:40:46
5393/13679, now: 2021-01-10 22:40:46
5394/13679, now: 2021-01-10 22:40:48
5395/13679, now: 2021-01-10 22:40:49
5396/13679, now: 2021-01-10 22:40:50
5397/13679, now: 2021-01-10 22:40:51
5398/13679, now: 2021-01-10 22:40:51
5399/13679, now: 2021-01-10 22:40:52
5400/13679, now: 2021-01-10 22:40:52
5401/13679, now: 2021-01-10 22:40:54
5402/13679, now: 2021-01-10 22:40:55
5403/13679, now: 2021-01-10 22:40:57
5404/13679, now: 2021-01-10 22:40:57
5405/13679, now: 2021-01-10 22:40:57
5406/13679, now: 2021-01-10 22:40:59
5407/13679, now: 2021-01-10 22:41:00
5408/13679, now: 2021-01-10 22:41:06
5409/13679, now: 2021-01-10 22:41:08
5410/13679, now: 2021-01-10 22:41:11
5411/13679, now: 2021-01-10 22:41:17
5412/13679, now: 2021-01-10 22:41:17
5413/13679, now: 2021-01-10 22:41:19
5414/13679, now: 2021-01-10 22:41:19
5415/13679, now: 2021-01-10 22:41:20
5416/13679, now: 2021-01-10 22:41:21
5417/13679, now: 2021-01-10 22:41:21
5418/13679, now: 2021-01-10 22:41:23
5419/13679, now: 2021-01-10 22:41:24
5420/13679, now: 2021-01-10 22:41:24
5421/13679, now: 2021-01-10 22:41:25
5422/13679, now: 2021-01-10 22:41:26
5423/13679, now: 2021-01-10 22:41:27
5424/13679, now: 2021-01-10 22:41:33
5425/13679, now: 2021-01-10 22:41:35
5426/13679, now: 2021-01-10 22:41:37
5427/13679, now: 2021-01-10 22:41:38
5428/13679, now: 2021-01-10 22:41:40
5429/13679, now: 2021-01-10 22:41:41
5430/13679, now: 2021-01-10 22:41:41
5431/13679, now: 2021-01-10 22:41:41
5432/13679, now: 2021-01-10 22:41:42
5433/13679, now: 2021-01-10 22:41:44
5434/13679, now: 2021-01-10 22:41:44
5435/13679, now: 2021-01-10 22:41:45
5436/13679, now: 2021-01-10 22:41:48
5437/13679, now: 2021-01-10 22:41:49
5438/13679, now: 2021-01-10 22:41:49
5439/13679, now: 2021-01-10 22:41:51
5440/13679, now: 2021-01-10 22:41:54
5441/13679, now: 2021-01-10 22:41:54
5442/13679, now: 2021-01-10 22:41:56
5443/13679, now: 2021-01-10 22:41:57
5444/13679, now: 2021-01-10 22:41:57
5445/13679, now: 2021-01-10 22:41:59
5446/13679, now: 2021-01-10 22:42:00
5447/13679, now: 2021-01-10 22:42:00
5448/13679, now: 2021-01-10 22:42:00
5449/13679, now: 2021-01-10 22:42:01
5450/13679, now: 2021-01-10 22:42:02
5451/13679, now: 2021-01-10 22:42:03
5452/13679, now: 2021-01-10 22:42:04
5453/13679, now: 2021-01-10 22:42:07
5454/13679, now: 2021-01-10 22:42:08
5455/13679, now: 2021-01-10 22:42:09
5456/13679, now: 2021-01-10 22:42:10
5457/13679, now: 2021-01-10 22:42:11
5458/13679, now: 2021-01-10 22:42:11
5459/13679, now: 2021-01-10 22:42:22
5460/13679, now: 2021-01-10 22:42:22
5461/13679, now: 2021-01-10 22:42:23
5462/13679, now: 2021-01-10 22:42:27
5463/13679, now: 2021-01-10 22:42:28
5464/13679, now: 2021-01-10 22:42:28
5465/13679, now: 2021-01-10 22:42:28
5466/13679, now: 2021-01-10 22:42:29
5467/13679, now: 2021-01-10 22:42:29
5468/13679, now: 2021-01-10 22:42:30
5469/13679, now: 2021-01-10 22:42:30
5470/13679, now: 2021-01-10 22:42:31
5471/13679, now: 2021-01-10 22:42:32
5472/13679, now: 2021-01-10 22:42:32
5473/13679, now: 2021-01-10 22:42:34
5474/13679, now: 2021-01-10 22:42:35
5475/13679, now: 2021-01-10 22:42:35
5476/13679, now: 2021-01-10 22:42:40
5477/13679, now: 2021-01-10 22:42:42
5478/13679, now: 2021-01-10 22:42:42
5479/13679, now: 2021-01-10 22:42:43
5480/13679, now: 2021-01-10 22:42:46
5481/13679, now: 2021-01-10 22:42:50
5482/13679, now: 2021-01-10 22:42:52
5483/13679, now: 2021-01-10 22:42:53
5484/13679, now: 2021-01-10 22:42:55
5485/13679, now: 2021-01-10 22:42:58
5486/13679, now: 2021-01-10 22:42:59
5487/13679, now: 2021-01-10 22:42:59
5488/13679, now: 2021-01-10 22:43:00
5489/13679, now: 2021-01-10 22:43:01
5490/13679, now: 2021-01-10 22:43:04
5491/13679, now: 2021-01-10 22:43:06
5492/13679, now: 2021-01-10 22:43:09
5493/13679, now: 2021-01-10 22:43:10
5494/13679, now: 2021-01-10 22:43:10
5495/13679, now: 2021-01-10 22:43:11
5496/13679, now: 2021-01-10 22:43:12
5497/13679, now: 2021-01-10 22:43:12
5498/13679, now: 2021-01-10 22:43:13
5499/13679, now: 2021-01-10 22:43:13
5500/13679, now: 2021-01-10 22:43:14
5501/13679, now: 2021-01-10 22:43:14
5502/13679, now: 2021-01-10 22:43:15
5503/13679, now: 2021-01-10 22:43:15
5504/13679, now: 2021-01-10 22:43:16
5505/13679, now: 2021-01-10 22:43:18
5506/13679, now: 2021-01-10 22:43:19
5507/13679, now: 2021-01-10 22:43:20
5508/13679, now: 2021-01-10 22:43:21
5509/13679, now: 2021-01-10 22:43:23
5510/13679, now: 2021-01-10 22:43:24
5511/13679, now: 2021-01-10 22:43:28
5512/13679, now: 2021-01-10 22:43:29
5513/13679, now: 2021-01-10 22:43:30
5514/13679, now: 2021-01-10 22:43:31
5515/13679, now: 2021-01-10 22:43:32
5516/13679, now: 2021-01-10 22:43:32
5517/13679, now: 2021-01-10 22:43:33
5518/13679, now: 2021-01-10 22:43:38
5519/13679, now: 2021-01-10 22:43:39
5520/13679, now: 2021-01-10 22:43:39
5521/13679, now: 2021-01-10 22:43:42
5522/13679, now: 2021-01-10 22:43:43
5523/13679, now: 2021-01-10 22:43:44
5524/13679, now: 2021-01-10 22:43:46
5525/13679, now: 2021-01-10 22:43:47
5526/13679, now: 2021-01-10 22:43:47
5527/13679, now: 2021-01-10 22:43:48
5528/13679, now: 2021-01-10 22:43:49
5529/13679, now: 2021-01-10 22:43:49
5530/13679, now: 2021-01-10 22:43:50
5531/13679, now: 2021-01-10 22:43:52
5532/13679, now: 2021-01-10 22:43:53
5533/13679, now: 2021-01-10 22:43:54
5534/13679, now: 2021-01-10 22:43:54
5535/13679, now: 2021-01-10 22:43:58
5536/13679, now: 2021-01-10 22:43:58
5537/13679, now: 2021-01-10 22:44:01
5538/13679, now: 2021-01-10 22:44:03
5539/13679, now: 2021-01-10 22:44:04
5540/13679, now: 2021-01-10 22:44:04
5541/13679, now: 2021-01-10 22:44:05
5542/13679, now: 2021-01-10 22:44:07
5543/13679, now: 2021-01-10 22:44:09
5544/13679, now: 2021-01-10 22:44:10
5545/13679, now: 2021-01-10 22:44:10
5546/13679, now: 2021-01-10 22:44:11
5547/13679, now: 2021-01-10 22:44:13
5548/13679, now: 2021-01-10 22:44:14
5549/13679, now: 2021-01-10 22:44:17
5550/13679, now: 2021-01-10 22:44:19
5551/13679, now: 2021-01-10 22:44:32
5552/13679, now: 2021-01-10 22:44:36
5553/13679, now: 2021-01-10 22:44:36
5554/13679, now: 2021-01-10 22:44:36
5555/13679, now: 2021-01-10 22:44:37
5556/13679, now: 2021-01-10 22:44:38
5557/13679, now: 2021-01-10 22:44:39
5558/13679, now: 2021-01-10 22:44:39
5559/13679, now: 2021-01-10 22:44:40
5560/13679, now: 2021-01-10 22:44:41
5561/13679, now: 2021-01-10 22:44:41
5562/13679, now: 2021-01-10 22:44:42
5563/13679, now: 2021-01-10 22:44:44
5564/13679, now: 2021-01-10 22:44:45
5565/13679, now: 2021-01-10 22:44:46
5566/13679, now: 2021-01-10 22:44:48
5567/13679, now: 2021-01-10 22:44:48
5568/13679, now: 2021-01-10 22:44:49
5569/13679, now: 2021-01-10 22:44:51
5570/13679, now: 2021-01-10 22:44:53
5571/13679, now: 2021-01-10 22:44:53
5572/13679, now: 2021-01-10 22:44:55
5573/13679, now: 2021-01-10 22:44:56
5574/13679, now: 2021-01-10 22:44:58
5575/13679, now: 2021-01-10 22:44:58
5576/13679, now: 2021-01-10 22:44:58
5577/13679, now: 2021-01-10 22:45:00
5578/13679, now: 2021-01-10 22:45:01
5579/13679, now: 2021-01-10 22:45:04
5580/13679, now: 2021-01-10 22:45:04
5581/13679, now: 2021-01-10 22:45:05
5582/13679, now: 2021-01-10 22:45:06
5583/13679, now: 2021-01-10 22:45:07
5584/13679, now: 2021-01-10 22:45:17
5585/13679, now: 2021-01-10 22:45:18
5586/13679, now: 2021-01-10 22:45:22
5587/13679, now: 2021-01-10 22:45:23
5588/13679, now: 2021-01-10 22:45:24
5589/13679, now: 2021-01-10 22:45:24
5590/13679, now: 2021-01-10 22:45:25
5591/13679, now: 2021-01-10 22:45:25
5592/13679, now: 2021-01-10 22:45:28
5593/13679, now: 2021-01-10 22:45:29
5594/13679, now: 2021-01-10 22:45:30
5595/13679, now: 2021-01-10 22:45:30
5596/13679, now: 2021-01-10 22:45:31
5597/13679, now: 2021-01-10 22:45:33
5598/13679, now: 2021-01-10 22:45:35
5599/13679, now: 2021-01-10 22:45:36
5600/13679, now: 2021-01-10 22:45:36
5601/13679, now: 2021-01-10 22:45:36
5602/13679, now: 2021-01-10 22:45:38
5603/13679, now: 2021-01-10 22:45:39
5604/13679, now: 2021-01-10 22:45:41
5605/13679, now: 2021-01-10 22:45:42
5606/13679, now: 2021-01-10 22:45:43
5607/13679, now: 2021-01-10 22:45:44
5608/13679, now: 2021-01-10 22:45:44
5609/13679, now: 2021-01-10 22:45:47
5610/13679, now: 2021-01-10 22:45:50
5611/13679, now: 2021-01-10 22:45:59
5612/13679, now: 2021-01-10 22:46:00
5613/13679, now: 2021-01-10 22:46:00
5614/13679, now: 2021-01-10 22:46:01
5615/13679, now: 2021-01-10 22:46:01
5616/13679, now: 2021-01-10 22:46:03
5617/13679, now: 2021-01-10 22:46:04
5618/13679, now: 2021-01-10 22:46:06
5619/13679, now: 2021-01-10 22:46:07
5620/13679, now: 2021-01-10 22:46:07
5621/13679, now: 2021-01-10 22:46:07
5622/13679, now: 2021-01-10 22:46:10
5623/13679, now: 2021-01-10 22:46:11
5624/13679, now: 2021-01-10 22:46:12
5625/13679, now: 2021-01-10 22:46:12
5626/13679, now: 2021-01-10 22:46:15
5627/13679, now: 2021-01-10 22:46:15
5628/13679, now: 2021-01-10 22:46:17
5629/13679, now: 2021-01-10 22:46:19
5630/13679, now: 2021-01-10 22:46:23
5631/13679, now: 2021-01-10 22:46:26
5632/13679, now: 2021-01-10 22:46:27
5633/13679, now: 2021-01-10 22:46:34
5634/13679, now: 2021-01-10 22:46:35
5635/13679, now: 2021-01-10 22:46:36
5636/13679, now: 2021-01-10 22:46:36
5637/13679, now: 2021-01-10 22:46:37
5638/13679, now: 2021-01-10 22:46:38
5639/13679, now: 2021-01-10 22:46:41
5640/13679, now: 2021-01-10 22:46:46
5641/13679, now: 2021-01-10 22:46:47
5642/13679, now: 2021-01-10 22:46:47
5643/13679, now: 2021-01-10 22:46:47
5644/13679, now: 2021-01-10 22:46:48
5645/13679, now: 2021-01-10 22:46:49
5646/13679, now: 2021-01-10 22:46:49
5647/13679, now: 2021-01-10 22:46:50
5648/13679, now: 2021-01-10 22:46:51
5649/13679, now: 2021-01-10 22:46:52
5650/13679, now: 2021-01-10 22:47:00
5651/13679, now: 2021-01-10 22:47:01
5652/13679, now: 2021-01-10 22:47:02
5653/13679, now: 2021-01-10 22:47:07
5654/13679, now: 2021-01-10 22:47:08
5655/13679, now: 2021-01-10 22:47:10
5656/13679, now: 2021-01-10 22:47:15
5657/13679, now: 2021-01-10 22:47:16
5658/13679, now: 2021-01-10 22:47:17
5659/13679, now: 2021-01-10 22:47:17
5660/13679, now: 2021-01-10 22:47:18
5661/13679, now: 2021-01-10 22:47:19
5662/13679, now: 2021-01-10 22:47:20
5663/13679, now: 2021-01-10 22:47:24
5664/13679, now: 2021-01-10 22:47:26
5665/13679, now: 2021-01-10 22:47:27
5666/13679, now: 2021-01-10 22:47:27
5667/13679, now: 2021-01-10 22:47:27
5668/13679, now: 2021-01-10 22:47:28
5669/13679, now: 2021-01-10 22:47:30
5670/13679, now: 2021-01-10 22:47:30
5671/13679, now: 2021-01-10 22:47:31
5672/13679, now: 2021-01-10 22:47:31
5673/13679, now: 2021-01-10 22:47:31
5674/13679, now: 2021-01-10 22:47:32
5675/13679, now: 2021-01-10 22:47:33
5676/13679, now: 2021-01-10 22:47:34
5677/13679, now: 2021-01-10 22:47:35
5678/13679, now: 2021-01-10 22:47:36
5679/13679, now: 2021-01-10 22:47:38
5680/13679, now: 2021-01-10 22:47:39
5681/13679, now: 2021-01-10 22:47:42
5682/13679, now: 2021-01-10 22:47:42
5683/13679, now: 2021-01-10 22:47:45
5684/13679, now: 2021-01-10 22:47:54
5685/13679, now: 2021-01-10 22:47:54
5686/13679, now: 2021-01-10 22:47:56
5687/13679, now: 2021-01-10 22:47:56
5688/13679, now: 2021-01-10 22:47:57
5689/13679, now: 2021-01-10 22:47:59
5690/13679, now: 2021-01-10 22:48:03
5691/13679, now: 2021-01-10 22:48:14
5692/13679, now: 2021-01-10 22:48:15
5693/13679, now: 2021-01-10 22:48:16
5694/13679, now: 2021-01-10 22:48:16
5695/13679, now: 2021-01-10 22:48:30
5696/13679, now: 2021-01-10 22:48:30
5697/13679, now: 2021-01-10 22:48:31
5698/13679, now: 2021-01-10 22:48:32
5699/13679, now: 2021-01-10 22:48:34
5700/13679, now: 2021-01-10 22:48:36
5701/13679, now: 2021-01-10 22:48:37
5702/13679, now: 2021-01-10 22:48:38
5703/13679, now: 2021-01-10 22:48:51
5704/13679, now: 2021-01-10 22:48:52
5705/13679, now: 2021-01-10 22:48:53
5706/13679, now: 2021-01-10 22:48:53
5707/13679, now: 2021-01-10 22:48:54
5708/13679, now: 2021-01-10 22:48:56
5709/13679, now: 2021-01-10 22:48:57
5710/13679, now: 2021-01-10 22:48:57
5711/13679, now: 2021-01-10 22:49:03
5712/13679, now: 2021-01-10 22:49:03
5713/13679, now: 2021-01-10 22:49:04
5714/13679, now: 2021-01-10 22:49:05
5715/13679, now: 2021-01-10 22:49:12
5716/13679, now: 2021-01-10 22:49:12
5717/13679, now: 2021-01-10 22:49:13
5718/13679, now: 2021-01-10 22:49:14
5719/13679, now: 2021-01-10 22:49:14
5720/13679, now: 2021-01-10 22:49:17
5721/13679, now: 2021-01-10 22:49:18
5722/13679, now: 2021-01-10 22:49:18
5723/13679, now: 2021-01-10 22:49:19
5724/13679, now: 2021-01-10 22:49:20
5725/13679, now: 2021-01-10 22:49:21
5726/13679, now: 2021-01-10 22:49:25
5727/13679, now: 2021-01-10 22:49:26
5728/13679, now: 2021-01-10 22:49:27
5729/13679, now: 2021-01-10 22:49:27
5730/13679, now: 2021-01-10 22:49:28
5731/13679, now: 2021-01-10 22:49:30
5732/13679, now: 2021-01-10 22:49:34
5733/13679, now: 2021-01-10 22:49:35
5734/13679, now: 2021-01-10 22:49:37
5735/13679, now: 2021-01-10 22:49:39
5736/13679, now: 2021-01-10 22:49:39
5737/13679, now: 2021-01-10 22:49:40
5738/13679, now: 2021-01-10 22:49:50
5739/13679, now: 2021-01-10 22:49:50
5740/13679, now: 2021-01-10 22:49:51
5741/13679, now: 2021-01-10 22:49:52
5742/13679, now: 2021-01-10 22:49:57
5743/13679, now: 2021-01-10 22:49:57
5744/13679, now: 2021-01-10 22:49:58
5745/13679, now: 2021-01-10 22:49:59
5746/13679, now: 2021-01-10 22:50:00
5747/13679, now: 2021-01-10 22:50:01
5748/13679, now: 2021-01-10 22:50:02
5749/13679, now: 2021-01-10 22:50:02
5750/13679, now: 2021-01-10 22:50:03
5751/13679, now: 2021-01-10 22:50:09
5752/13679, now: 2021-01-10 22:50:12
5753/13679, now: 2021-01-10 22:50:14
5754/13679, now: 2021-01-10 22:50:15
5755/13679, now: 2021-01-10 22:50:15
5756/13679, now: 2021-01-10 22:50:16
5757/13679, now: 2021-01-10 22:50:19
5758/13679, now: 2021-01-10 22:50:20
5759/13679, now: 2021-01-10 22:50:21
5760/13679, now: 2021-01-10 22:50:22
5761/13679, now: 2021-01-10 22:50:23
5762/13679, now: 2021-01-10 22:50:23
5763/13679, now: 2021-01-10 22:50:25
5764/13679, now: 2021-01-10 22:50:25
5765/13679, now: 2021-01-10 22:50:25
5766/13679, now: 2021-01-10 22:50:27
5767/13679, now: 2021-01-10 22:50:32
5768/13679, now: 2021-01-10 22:50:32
5769/13679, now: 2021-01-10 22:50:32
5770/13679, now: 2021-01-10 22:50:33
5771/13679, now: 2021-01-10 22:50:34
5772/13679, now: 2021-01-10 22:50:34
5773/13679, now: 2021-01-10 22:50:35
5774/13679, now: 2021-01-10 22:50:39
5775/13679, now: 2021-01-10 22:50:41
5776/13679, now: 2021-01-10 22:50:42
5777/13679, now: 2021-01-10 22:50:44
5778/13679, now: 2021-01-10 22:50:46
5779/13679, now: 2021-01-10 22:50:49
5780/13679, now: 2021-01-10 22:50:49
5781/13679, now: 2021-01-10 22:50:50
5782/13679, now: 2021-01-10 22:50:52
5783/13679, now: 2021-01-10 22:50:52
5784/13679, now: 2021-01-10 22:50:53
5785/13679, now: 2021-01-10 22:50:54
5786/13679, now: 2021-01-10 22:50:54
5787/13679, now: 2021-01-10 22:50:55
5788/13679, now: 2021-01-10 22:50:59
5789/13679, now: 2021-01-10 22:51:00
5790/13679, now: 2021-01-10 22:51:02
5791/13679, now: 2021-01-10 22:51:05
5792/13679, now: 2021-01-10 22:51:07
5793/13679, now: 2021-01-10 22:51:10
5794/13679, now: 2021-01-10 22:51:10
5795/13679, now: 2021-01-10 22:51:11
5796/13679, now: 2021-01-10 22:51:12
5797/13679, now: 2021-01-10 22:51:13
5798/13679, now: 2021-01-10 22:51:14
5799/13679, now: 2021-01-10 22:51:15
5800/13679, now: 2021-01-10 22:51:15
5801/13679, now: 2021-01-10 22:51:16
5802/13679, now: 2021-01-10 22:51:22
5803/13679, now: 2021-01-10 22:51:23
5804/13679, now: 2021-01-10 22:51:24
5805/13679, now: 2021-01-10 22:51:32
5806/13679, now: 2021-01-10 22:51:32
5807/13679, now: 2021-01-10 22:51:34
5808/13679, now: 2021-01-10 22:51:35
5809/13679, now: 2021-01-10 22:51:42
5810/13679, now: 2021-01-10 22:51:43
5811/13679, now: 2021-01-10 22:51:43
5812/13679, now: 2021-01-10 22:51:43
5813/13679, now: 2021-01-10 22:51:45
5814/13679, now: 2021-01-10 22:51:46
5815/13679, now: 2021-01-10 22:51:54
5816/13679, now: 2021-01-10 22:52:00
5817/13679, now: 2021-01-10 22:52:01
5818/13679, now: 2021-01-10 22:52:04
5819/13679, now: 2021-01-10 22:52:04
5820/13679, now: 2021-01-10 22:52:06
5821/13679, now: 2021-01-10 22:52:06
5822/13679, now: 2021-01-10 22:52:07
5823/13679, now: 2021-01-10 22:52:10
5824/13679, now: 2021-01-10 22:52:10
5825/13679, now: 2021-01-10 22:52:12
5826/13679, now: 2021-01-10 22:52:13
5827/13679, now: 2021-01-10 22:52:17
5828/13679, now: 2021-01-10 22:52:17
5829/13679, now: 2021-01-10 22:52:19
5830/13679, now: 2021-01-10 22:52:20
5831/13679, now: 2021-01-10 22:52:20
5832/13679, now: 2021-01-10 22:52:21
5833/13679, now: 2021-01-10 22:52:21
5834/13679, now: 2021-01-10 22:52:22
5835/13679, now: 2021-01-10 22:52:29
5836/13679, now: 2021-01-10 22:52:30
5837/13679, now: 2021-01-10 22:52:31
5838/13679, now: 2021-01-10 22:52:34
5839/13679, now: 2021-01-10 22:52:41
5840/13679, now: 2021-01-10 22:52:42
5841/13679, now: 2021-01-10 22:52:45
5842/13679, now: 2021-01-10 22:52:47
5843/13679, now: 2021-01-10 22:52:48
5844/13679, now: 2021-01-10 22:52:49
5845/13679, now: 2021-01-10 22:52:56
5846/13679, now: 2021-01-10 22:53:00
5847/13679, now: 2021-01-10 22:53:01
5848/13679, now: 2021-01-10 22:53:01
5849/13679, now: 2021-01-10 22:53:02
5850/13679, now: 2021-01-10 22:53:03
5851/13679, now: 2021-01-10 22:53:04
5852/13679, now: 2021-01-10 22:53:05
5853/13679, now: 2021-01-10 22:53:06
5854/13679, now: 2021-01-10 22:53:07
5855/13679, now: 2021-01-10 22:53:08
5856/13679, now: 2021-01-10 22:53:08
5857/13679, now: 2021-01-10 22:53:08
5858/13679, now: 2021-01-10 22:53:08
5859/13679, now: 2021-01-10 22:53:09
5860/13679, now: 2021-01-10 22:53:10
5861/13679, now: 2021-01-10 22:53:12
5862/13679, now: 2021-01-10 22:53:13
5863/13679, now: 2021-01-10 22:53:13
5864/13679, now: 2021-01-10 22:53:14
5865/13679, now: 2021-01-10 22:53:15
5866/13679, now: 2021-01-10 22:53:16
5867/13679, now: 2021-01-10 22:53:17
5868/13679, now: 2021-01-10 22:53:18
5869/13679, now: 2021-01-10 22:53:19
5870/13679, now: 2021-01-10 22:53:21
5871/13679, now: 2021-01-10 22:53:21
5872/13679, now: 2021-01-10 22:53:22
5873/13679, now: 2021-01-10 22:53:23
5874/13679, now: 2021-01-10 22:53:24
5875/13679, now: 2021-01-10 22:53:25
5876/13679, now: 2021-01-10 22:53:25
5877/13679, now: 2021-01-10 22:53:26
5878/13679, now: 2021-01-10 22:53:27
5879/13679, now: 2021-01-10 22:53:32
5880/13679, now: 2021-01-10 22:53:32
5881/13679, now: 2021-01-10 22:53:34
5882/13679, now: 2021-01-10 22:53:35
5883/13679, now: 2021-01-10 22:53:35
5884/13679, now: 2021-01-10 22:53:37
5885/13679, now: 2021-01-10 22:53:37
5886/13679, now: 2021-01-10 22:53:38
5887/13679, now: 2021-01-10 22:53:39
5888/13679, now: 2021-01-10 22:53:39
5889/13679, now: 2021-01-10 22:53:40
5890/13679, now: 2021-01-10 22:53:41
5891/13679, now: 2021-01-10 22:53:42
5892/13679, now: 2021-01-10 22:53:44
5893/13679, now: 2021-01-10 22:53:44
5894/13679, now: 2021-01-10 22:53:45
5895/13679, now: 2021-01-10 22:53:46
5896/13679, now: 2021-01-10 22:53:46
5897/13679, now: 2021-01-10 22:53:47
5898/13679, now: 2021-01-10 22:53:53
5899/13679, now: 2021-01-10 22:53:53
5900/13679, now: 2021-01-10 22:53:54
5901/13679, now: 2021-01-10 22:53:57
5902/13679, now: 2021-01-10 22:53:58
5903/13679, now: 2021-01-10 22:53:58
5904/13679, now: 2021-01-10 22:53:59
5905/13679, now: 2021-01-10 22:54:01
5906/13679, now: 2021-01-10 22:54:01
5907/13679, now: 2021-01-10 22:54:01
5908/13679, now: 2021-01-10 22:54:05
5909/13679, now: 2021-01-10 22:54:07
5910/13679, now: 2021-01-10 22:54:09
5911/13679, now: 2021-01-10 22:54:09
5912/13679, now: 2021-01-10 22:54:11
5913/13679, now: 2021-01-10 22:54:14
5914/13679, now: 2021-01-10 22:54:15
5915/13679, now: 2021-01-10 22:54:16
5916/13679, now: 2021-01-10 22:54:18
5917/13679, now: 2021-01-10 22:54:18
5918/13679, now: 2021-01-10 22:54:19
5919/13679, now: 2021-01-10 22:54:20
5920/13679, now: 2021-01-10 22:54:22
5921/13679, now: 2021-01-10 22:54:22
5922/13679, now: 2021-01-10 22:54:29
5923/13679, now: 2021-01-10 22:54:30
5924/13679, now: 2021-01-10 22:54:31
5925/13679, now: 2021-01-10 22:54:31
5926/13679, now: 2021-01-10 22:54:33
5927/13679, now: 2021-01-10 22:54:35
5928/13679, now: 2021-01-10 22:54:35
5929/13679, now: 2021-01-10 22:54:46
5930/13679, now: 2021-01-10 22:54:48
5931/13679, now: 2021-01-10 22:54:49
5932/13679, now: 2021-01-10 22:54:50
5933/13679, now: 2021-01-10 22:54:51
5934/13679, now: 2021-01-10 22:54:52
5935/13679, now: 2021-01-10 22:54:55
5936/13679, now: 2021-01-10 22:54:56
5937/13679, now: 2021-01-10 22:54:56
5938/13679, now: 2021-01-10 22:54:59
5939/13679, now: 2021-01-10 22:55:00
5940/13679, now: 2021-01-10 22:55:01
5941/13679, now: 2021-01-10 22:55:02
5942/13679, now: 2021-01-10 22:55:03
5943/13679, now: 2021-01-10 22:55:07
